# SPOT, PRICE, DELTA, VEGA
6.412724049836501194e+01,8.237702344457857595e-03,-9.987413901982848952e-01,3.981695248730548364e+00
4.993160213155046989e+01,3.036541721046426279e-01,-9.637960303704121712e-01,5.701213681293750390e+00
4.412644315942434048e+01,1.030390093596207146e+00,-9.560635704501518894e-01,5.279229573688105859e+00
4.205430059953636146e+01,1.545989266540942708e+00,-9.589511008258311264e-01,5.195921576272772846e+00
6.088351653462505908e+01,1.779649728359301158e-02,-9.951202675118046015e-01,3.748392117655625189e+00
7.768570206534113254e+01,1.489480730136647597e-04,-1.003942328635602399e+00,2.401826846440933139e+00
4.727943660725729558e+01,5.436192104789457913e-01,-9.503688091289388407e-01,5.534220194949816651e+00
4.322687290787580139e+01,1.237835013254728000e+00,-9.551823255685596425e-01,5.215038359952511193e+00
5.375312436209652844e+01,1.268747277315323829e-01,-9.678462503596135802e-01,5.114155049692557853e+00
9.423121954407829293e+00,3.053070517577272369e+01,-1.001159361156264138e+00,3.628479521527879642e-02
7.569035947658849750e+01,7.924668622849344258e-05,-1.002014009599460742e+00,7.544717771867049949e-01
5.832665212461405702e+01,3.886400698341051924e-02,-9.773494573603555002e-01,4.599359935409186306e+00
1.491581611353980819e+01,2.503802999404936713e+01,-1.001155807108737417e+00,5.744714316359535861e-02
6.572286325106122717e+01,4.224421197486783776e-03,-9.951782681953242893e-01,3.555771762843340511e+00
2.107320493684634144e+01,1.888069835113540407e+01,-1.001152786262721417e+00,8.116174656414186506e-02
6.920287235940453741e+01,1.536549643773164452e-03,-9.997641488129063170e-01,2.811481810628814415e+00
7.792030469292224382e+01,7.749774804049230806e-05,-1.003951359164287904e+00,1.500738716382706173e+00
4.923208496690244829e+01,3.638735948362870065e-01,-9.622800905473273270e-01,5.586619779173432221e+00
4.398166166176717695e+01,1.069330750473257874e+00,-9.538330374532711931e-01,5.235780053699754966e+00
5.106660116520971826e+01,2.421371123171293105e-01,-9.714835381359634425e-01,5.559859648816294353e+00
7.138671132675055730e+01,8.857255629320272402e-04,-9.986223624676193733e-01,3.108868561939498676e+00
5.114028636697898378e+01,2.297868672575904270e-01,-9.655169719817100482e-01,5.396780341324342700e+00
4.906764049181649057e+01,3.738640048981211050e-01,-9.629462704641031934e-01,5.639443774885415372e+00
5.340018328641822620e+01,1.326551017889475714e-01,-9.659314588398423274e-01,5.218948101736506473e+00
4.075069543786938198e+01,1.980211134731565847e+00,-9.645209221068382632e-01,5.020314036034768002e+00
7.828925970359784969e+01,1.066342582793190162e-04,-1.003640667979877721e+00,1.736338576868555306e+00
4.780699055267039199e+00,3.517317716975644259e+01,-1.001153788726832028e+00,1.840851912285888445e-02
2.090118754062865847e+01,1.905268793121307525e+01,-1.001153835117681634e+00,8.053299612853487277e-02
4.864206101648318281e+01,4.131139508475106248e-01,-9.581361364746016074e-01,5.644310078806509701e+00
6.433152391813533200e+01,7.679458813938332649e-03,-9.951511212311625609e-01,3.932199580666598582e+00
5.699055642907069341e-03,3.994817373714697339e+01,-1.001150653818895009e+00,2.194466647325687118e-05
5.408290508333791280e+01,1.151279699476253499e-01,-9.777852468354710780e-01,4.996304067915147584e+00
1.980049842681066252e+01,2.015338134607448595e+01,-1.001153575928165562e+00,7.627439794668983142e-02
5.597876727213879633e+01,7.442138623260631525e-02,-9.704131965370343949e-01,5.235190815416687293e+00
9.357803951042420465e+00,3.059609550592290361e+01,-1.001151657045831200e+00,3.603300358421545474e-02
1.625282543627243115e+01,2.370110674986376509e+01,-1.001150573619409956e+00,6.259537899301997887e-02
4.916535463220444768e+01,3.621613973141666887e-01,-9.647007993603521347e-01,5.582238127956976825e+00
1.485771057450859800e+01,2.509616874706852130e+01,-1.001153852592732374e+00,5.721863188841153081e-02
4.536759339673496072e+01,8.018205866215708522e-01,-9.496136560685112249e-01,5.341731785126951237e+00
3.212355035929193292e+01,7.831254801609294880e+00,-1.001057474088420829e+00,1.769362973586667553e-01
7.923118726310045545e+00,3.203077301847745417e+01,-1.001152114566568274e+00,3.050864256464329641e-02
3.422908316432696552e+01,5.847297126643431042e+00,-9.968068911897376427e-01,1.690269975206089237e+00
2.043824003100548126e+01,1.951561186520204672e+01,-1.001155400278017638e+00,7.870720432822170265e-02
2.819756994680396645e+01,1.175633404379613189e+01,-1.001153372932557906e+00,1.085820830109711088e-01
1.914516816559421741e+00,3.803935817334480163e+01,-1.001153351672572134e+00,7.372018952815325050e-03
3.819786895516378422e+01,3.104330378541622970e+00,-9.761007178490469505e-01,4.487953222926202024e+00
1.588523483489854726e+01,2.406862385021260309e+01,-1.001155399831658688e+00,6.116764858674148680e-02
6.000615024284071808e+01,2.326371860822525062e-02,-9.789475049951384955e-01,4.857200778822065246e+00
4.502116407152706756e+01,8.610349738211120485e-01,-9.510965783673370755e-01,5.300335742057872501e+00
2.387440422396463191e+01,1.607936530653506679e+01,-1.001158087801032215e+00,9.204634854952226108e-02
5.839882042893002989e+01,3.751789384578917141e-02,-9.839636277258022590e-01,4.186618399619192132e+00
7.158721245521549292e+01,9.016227329911209601e-04,-1.001097520330241464e+00,2.899069364555964867e+00
6.980723624729867538e+01,1.399830968106894041e-03,-9.954120299585808018e-01,3.035649211875043108e+00
9.904395371714009855e+00,3.004948750984620887e+01,-1.001153162654987883e+00,3.814078686232744847e-02
2.415299493190627089e+01,1.580080814116359988e+01,-1.001157199921733243e+00,9.302281219530916800e-02
2.567407974471646526e+01,1.427979148030709666e+01,-1.001154485167517816e+00,9.887914872444839021e-02
3.865549122304489060e+01,2.873137668070831374e+00,-9.680314211031975091e-01,4.594719368737911758e+00
4.722392293953603826e+01,5.492064158115038675e-01,-9.502001661033127045e-01,5.465957543845392230e+00
7.086123136572760473e+01,7.644816286946120101e-04,-9.992286245194723637e-01,2.193633668232384260e+00
2.571582381706824805e+01,1.423816607301714576e+01,-1.001149885789549998e+00,9.903502760685711781e-02
6.547647929821194168e+01,4.616689988683701090e-03,-9.920188452624610909e-01,3.621153258373263739e+00
1.160882648437072895e+01,2.834503064497810954e+01,-1.001155742817784633e+00,4.470251286418016473e-02
3.960997882474110554e+01,2.433430740052954011e+00,-9.672535197618664649e-01,4.865632936337734193e+00
3.079386400760347087e+01,9.160068454478512479e+00,-1.001145241888712567e+00,1.222656866040271600e-01
5.514993315730609424e+01,8.585950188505861447e-02,-9.824913401820913883e-01,4.930546046915949887e+00
5.789410704633593241e+01,4.314516706786544059e-02,-9.803347899317957914e-01,4.715845035918681205e+00
3.454234449142247598e+01,5.572443286249471051e+00,-9.956150568619513974e-01,1.903805005203859757e+00
6.217353916183670037e+01,1.420757601832008804e-02,-9.848027663117843167e-01,4.468311343198887009e+00
1.249959341533676493e+01,2.745424614000528507e+01,-1.001156884242045964e+00,4.813742071907254477e-02
3.696629837057956536e+01,3.817867601902164232e+00,-9.863978518128329043e-01,3.853449734018668416e+00
5.483063462061330995e+01,9.325257994717885135e-02,-9.750237591502556311e-01,5.104762550856290382e+00
5.802055235521940801e+01,3.892084202221569172e-02,-9.867101459650354789e-01,4.087364732858399741e+00
6.303223997914486176e+01,1.036879668958740758e-02,-9.878294378560430467e-01,4.375270152779195065e+00
2.436201241931706107e+01,1.559194301434763652e+01,-1.001151046414121559e+00,9.381462926827931204e-02
4.102468039841660641e+01,1.881492024127958906e+00,-9.640748848415297001e-01,5.091555184537574164e+00
6.593054954897213804e+01,5.360072858584069740e-03,-1.005023888488340678e+00,3.029170440434611589e+00
6.566618889732280806e+00,3.338723454721402106e+01,-1.001157172075489266e+00,2.528684399477047415e-02
5.690195052940896403e+01,5.498069968269115454e-02,-9.892920906105291401e-01,4.497472137797215552e+00
6.344665703623951458e+01,8.795313666172113048e-03,-9.915687066282302675e-01,3.593650683006162971e+00
7.092179837768819439e+00,3.286168424452696257e+01,-1.001155738590909783e+00,2.730914055269625246e-02
1.118167294097092146e+01,2.877219612605869870e+01,-1.001153584701307331e+00,4.307678506386351802e-02
2.411990907141534635e+01,1.583410552383570469e+01,-1.001148625328515562e+00,9.287543773036956163e-02
4.808255389430553350e+01,4.628175942790635489e-01,-9.558565599216051201e-01,5.545422997498590689e+00
5.530965174613065471e+01,8.446126874341410018e-02,-9.794915989075357876e-01,5.022351533726290285e+00
3.577340761749616860e+01,4.617894287484788585e+00,-9.904108448949580090e-01,3.045923866250532352e+00
6.331927445286095235e+01,9.381791951048303047e-03,-9.879830125372973670e-01,3.941293376163844453e+00
6.739294330690361789e+01,2.872025939932425567e-03,-1.000681008823632867e+00,3.089356482289427053e+00
3.496545811992956487e+01,5.219331870311444632e+00,-9.941530759060333011e-01,2.415292400442496490e+00
4.469062527402052609e+01,9.195142545715848659e-01,-9.529849210991013786e-01,5.317281102658140135e+00
4.065629576922713539e+01,2.006901072710605138e+00,-9.688042574214347225e-01,5.028957175524606527e+00
7.839504786897074951e+01,3.145987504496963483e-05,-1.003344552461573391e+00,1.182803709031974293e+00
9.462290779570947663e+00,3.049158278028614433e+01,-1.001154428607329505e+00,3.643543968745184547e-02
7.462169565067569010e+00,3.249172594107844958e+01,-1.001151461829041134e+00,2.873369987878320736e-02
4.812165994175360595e+01,4.597263464321508231e-01,-9.580630080615361033e-01,5.500351878890299417e+00
7.346374743628801696e+01,4.576303557823474793e-04,-1.004023221154876300e+00,2.407644299969512236e+00
3.200128704739413621e+01,7.954432251395130216e+00,-1.001169908601702963e+00,1.990428532962444930e-01
3.177666945574599566e+01,8.177749515184084217e+00,-1.001041441513307984e+00,1.868404265027986955e-01
5.347666791798747710e+01,1.312504274309418961e-01,-9.763599861222254095e-01,5.294900521299475749e+00
6.666920207597901538e+01,3.396397592398932210e-03,-1.000981028160308428e+00,2.930708027417382677e+00
3.765525700042867641e+01,3.407044290328616665e+00,-9.822043106983754379e-01,4.189564380466191729e+00
6.510898011693826959e+01,6.938260379866129784e-03,-1.000706273379792455e+00,3.868461314868976597e+00
7.367624834519871513e+01,2.688530628036018871e-04,-1.002553553485512783e+00,1.309459338572573239e+00
1.911640776963037069e+01,2.083744915965996114e+01,-1.001155129415896461e+00,7.362526791073895072e-02
1.363324949224556271e+01,2.632063007747976968e+01,-1.001153988530213867e+00,5.249651924984609364e-02
5.452021910792890935e+01,1.019349434905034157e-01,-9.786336028676204668e-01,4.967840019394073714e+00
3.788472990125271167e+01,3.273582770714232648e+00,-9.800892204973518096e-01,4.243179199444639060e+00
6.372101267237577815e+01,7.624663884470496249e-03,-9.976708634479480864e-01,3.512404269639303855e+00
5.248457878801825416e+01,1.660720019030760830e-01,-9.709662062047174080e-01,5.496569386219412934e+00
3.732150983003270994e+01,3.595486617383982342e+00,-9.839587183858382602e-01,4.016797155481218518e+00
3.434444387282737665e+01,5.746768447667570889e+00,-9.970480743529877010e-01,1.701385582356870652e+00
5.510627618223872304e+01,8.716616228682834422e-02,-9.751574734549701695e-01,5.308427347766614623e+00
1.953668162328177260e+01,2.041726108387297600e+01,-1.001150901690263106e+00,7.522891186471324099e-02
6.384588345216762661e+01,7.656499384915106503e-03,-9.919627297314526082e-01,4.073172048922695687e+00
7.423467543065329721e+01,5.538183230778449427e-04,-9.927887521389731074e-01,4.802781988388962198e+00
7.171568450899289360e+01,1.102261745903965326e-03,-1.001447348581840258e+00,3.019198324636617414e+00
4.939450773067023448e+01,3.412836311192670169e-01,-9.674752180041448213e-01,5.569218895511062861e+00
8.477369856507070978e+00,3.147650388892609286e+01,-1.001154190747918671e+00,3.264476229705012833e-02
5.245315171066319948e+01,1.699296150703634434e-01,-9.704261921724400830e-01,5.255722154770840149e+00
6.171260038572201623e+00,3.378260145030261441e+01,-1.001156342345012273e+00,2.376306203029574307e-02
5.503920517334439211e+01,8.455940496145722407e-02,-9.772588689766820158e-01,4.975542849288537184e+00
7.173218828711780404e+00,3.278067618400423555e+01,-1.001151407825980666e+00,2.762106972695626064e-02
2.254560368897827516e+01,1.740830526745110163e+01,-1.001152776120720400e+00,8.683026535578802774e-02
7.298385463011342722e+01,4.184932203422550004e-04,-1.003371438065360222e+00,1.908003108975317552e+00
6.152127193072843880e+01,1.535428368398391100e-02,-9.830551198024191084e-01,4.378956585101046350e+00
4.600625845361980737e+01,6.982990385932743571e-01,-9.555151825569462298e-01,5.195384216958570001e+00
1.481722445520761156e+00,3.847214739774802439e+01,-1.001156490151869694e+00,5.705523242064645777e-03
4.128490283708978126e+01,1.774754159446811252e+00,-9.668490771631276237e-01,4.959829390681581351e+00
2.064254672081278841e+01,1.931135623051566697e+01,-1.001152999405382493e+00,7.948873632250523513e-02
6.235142223991645238e+01,1.261419015777124480e-02,-9.890872482231997109e-01,3.746046551455588070e+00
4.986011686046119706e+01,3.065388094917289585e-01,-9.749762233886094531e-01,5.267554647358015707e+00
6.145276888105044577e+00,3.380860738846304514e+01,-1.001152637638646370e+00,2.366292371363851177e-02
1.152736032811994882e+01,2.842656461840675775e+01,-1.001149031065404760e+00,4.439966837719028225e-02
1.161999228193183242e+01,2.833384195380676474e+01,-1.001157714365825679e+00,4.474560623775331730e-02
1.036323213723396641e+01,2.959065839478290627e+01,-1.001152796245849075e+00,3.990453397052612372e-02
2.504433654389037756e+01,1.490940962770723921e+01,-1.001159457353721471e+00,9.644793640144691538e-02
5.145995203029610821e+01,2.187178069106657241e-01,-9.590438089504192964e-01,5.752708541335846526e+00
2.531861253784101251e+01,1.463518909433497406e+01,-1.001157316597213187e+00,9.749280049533529113e-02
7.525089417915238243e+01,3.286890488067535708e-04,-1.005532817599052109e+00,2.536090278120652464e+00
1.041299290743018524e+01,2.954088784493893272e+01,-1.001153145067615657e+00,4.010456143668797435e-02
7.960012121279451947e+01,1.071191780576629494e-04,-1.002179691303269671e+00,1.599441071361096922e+00
2.856602598727424436e+01,1.138784267901199954e+01,-1.001154551396430836e+00,1.100139121969297279e-01
1.646031712192137064e+01,2.349358120957105101e+01,-1.001151173492045743e+00,6.346230748379330655e-02
7.599235464762494985e+01,1.541470784211738650e-04,-1.003433593901183807e+00,1.387175874292360334e+00
7.597336542830794315e+01,2.630905874357557499e-04,-1.003614117088419189e+00,2.109753127920499960e+00
7.613826753384954316e+01,2.167854077859617012e-04,-1.003028750580227113e+00,1.483253418427484815e+00
1.022094892080033901e+01,2.973297542366702118e+01,-1.001149460388909285e+00,3.935652883354567172e-02
6.950412287155641877e+01,1.696865041866346419e-03,-1.000043566085862423e+00,2.948399912607700291e+00
3.415948278509826253e+01,5.902116200935900281e+00,-9.973742691524457582e-01,1.569361607104676093e+00
6.449109576437976443e+01,6.405724023712255910e-03,-9.912299348892570361e-01,3.665559481981426782e+00
1.711855690904500449e+01,2.283537361197507565e+01,-1.001151036377072812e+00,6.592154665443474004e-02
7.619953006060499945e+01,1.815891451224415829e-04,-1.002987089128245968e+00,1.665526565112011248e+00
4.675701438230750284e+01,6.068523075106270204e-01,-9.540810529889673930e-01,5.335633051532908233e+00
1.267591210742685881e+01,2.727797139253046765e+01,-1.001153664694371948e+00,4.880975330651677463e-02
6.429531467640518372e+01,7.304024123978013726e-03,-9.922615824767240245e-01,3.623212321863699348e+00
1.052330298935728159e+01,2.943058778574390644e+01,-1.001152395605383827e+00,4.052671859172297941e-02
7.763136887452799328e+01,2.191205781422170457e-04,-1.004820227541062705e+00,2.838747821752365397e+00
3.408774467113951090e+01,5.961038773698517090e+00,-9.980677161006386022e-01,1.465006862940027466e+00
4.761391098527202814e+01,5.074655050434350168e-01,-9.515702269213259790e-01,5.528696137743552619e+00
6.296610132677402305e+01,1.042389525950014086e-02,-9.925002437795187316e-01,3.836070400781311118e+00
6.146940235168634104e+01,1.412791135541641152e-02,-9.890787144942111420e-01,4.129813751356365970e+00
6.438636649938641199e+01,6.652218892268327473e-03,-9.989787781568277847e-01,3.167801037536421394e+00
6.989088609774415772e+01,1.650789589952522110e-03,-1.003641858772052586e+00,3.345185997783310494e+00
